,uid,dt,lat,lon,loc,region,x,y
1204684,5862,2010-05-14 17:05:15+00:00,40.7420393148,-73.9933107461,174531,66,1.3082588249081064,1.028389964417795
1204685,5862,2010-05-13 18:36:29+00:00,40.7432023569,-73.9915811477,492239,55,1.4543194418297514,0.8992353763687617
1204686,5862,2010-05-13 12:40:05+00:00,40.74240485,-73.9843629,643262,58,2.064003654112017,0.9877976720999676
1204687,5862,2010-05-12 23:36:20+00:00,40.7427297667,-73.9823835667,110435,58,2.23117102711413,0.9517160185221386
1204690,5862,2010-05-11 17:52:29+00:00,40.749812692,-73.9856899595,267566,9,1.951701128518012,0.165164199143287
1204691,5862,2010-05-11 12:33:15+00:00,40.74240485,-73.9843629,643262,58,2.064003654112017,0.9877976720999676
1204692,5862,2010-05-10 23:09:18+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204695,5862,2010-05-09 01:41:51+00:00,40.7407243333,-73.9819625333,1088445,71,2.266800210914178,1.17441722976648
1204696,5862,2010-05-08 16:55:13+00:00,40.7427562167,-73.9805360833,261112,59,2.3872112605811093,0.9487787740949402
1204698,5862,2010-05-07 23:08:36+00:00,40.74468759,-73.980834125,61336,47,2.3619699022023477,0.7343017825297554
1204700,5862,2010-05-07 16:35:40+00:00,40.7386404167,-73.9875047333,1072865,80,1.7987398781481467,1.4058338332846627
1204701,5862,2010-05-07 12:29:51+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204702,5862,2010-05-07 00:03:06+00:00,40.7211396313,-74.0049179993,144902,193,0.3279855195865918,3.3492731354854777
1204703,5862,2010-05-06 17:29:46+00:00,40.7386404167,-73.9875047333,1072865,80,1.7987398781481467,1.4058338332846627
1204704,5862,2010-05-06 16:29:00+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204705,5862,2010-05-06 01:18:58+00:00,40.73579472,-73.99089455,188198,103,1.5124778597467372,1.7218451279896927
1204706,5862,2010-05-05 13:35:05+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204707,5862,2010-05-04 19:02:33+00:00,40.7417100082,-73.9903021455,46874,67,1.5623800142537634,1.0649591073139506
1204708,5862,2010-05-04 17:24:15+00:00,40.7509521389,-73.9868547578,298605,9,1.8532993426333115,0.0386296622390129
1204709,5862,2010-05-04 13:35:03+00:00,40.7428643167,-73.98746515,922793,56,1.8019693569234652,0.936774383688637
1204710,5862,2010-05-04 13:34:32+00:00,40.7425768167,-73.9868532833,554222,57,1.853656400608013,0.9687009534211533
1204711,5862,2010-05-04 13:32:35+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204712,5862,2010-05-03 19:06:42+00:00,40.7411908833,-73.9909307667,529017,67,1.5092966611876135,1.1226073635250975
1204713,5862,2010-05-03 12:49:16+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204714,5862,2010-05-03 12:44:56+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204715,5862,2010-05-02 18:28:09+00:00,40.7422254626,-73.9800345898,297788,71,2.429587438834845,1.0077184509930002
1204716,5862,2010-05-02 01:25:01+00:00,40.7413885876,-73.9812472715,101320,71,2.3271909436257463,1.100652516392965
1204717,5862,2010-05-02 00:59:51+00:00,40.74551868,-73.98505145,1050660,45,2.005753874293699,0.6420100822562584
1204719,5862,2010-05-01 17:19:26+00:00,40.7428095034,-73.9804110634,243734,59,2.3977687083688264,0.9428613425756012
1204721,5862,2010-04-30 21:20:20+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204722,5862,2010-04-30 14:02:36+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204723,5862,2010-04-29 23:45:13+00:00,40.74072527,-73.98395395,1035444,70,2.09859713106487,1.174313210262403
1204724,5862,2010-04-29 16:49:32+00:00,40.7411908833,-73.9909307667,529017,67,1.5092966611876135,1.1226073635250975
1204725,5862,2010-04-29 12:46:22+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204726,5862,2010-04-28 15:29:28+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204727,5862,2010-04-28 12:01:44+00:00,40.7410677953,-73.9900449664,224611,67,1.584117308953609,1.1362761514500963
1204728,5862,2010-04-28 11:57:56+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204729,5862,2010-04-27 18:23:54+00:00,40.7383277233,-73.9873254611,147124,92,1.8138908940624416,1.4405580777680465
1204730,5862,2010-04-27 18:23:41+00:00,40.7383277233,-73.9873254611,147124,92,1.8138908940624416,1.4405580777680465
1204731,5862,2010-04-27 13:38:58+00:00,40.72718131,-73.99345558,908153,162,1.2963141630917616,2.6783532952871667
1204732,5862,2010-04-27 00:28:14+00:00,40.7419409167,-73.9821882,1020780,71,2.2476985424263023,1.0393169675568243
1204735,5862,2010-04-26 17:27:01+00:00,40.74440407,-73.99670344,1019059,41,1.021667731449501,0.7657863874773109
1204736,5862,2010-04-26 13:44:16+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204738,5862,2010-04-24 21:05:29+00:00,40.7263481374,-73.9818263054,874016,167,2.2787970041945704,2.7708759712551343
1204739,5862,2010-04-24 20:51:33+00:00,40.7223179167,-73.9833465167,335166,202,2.1504959293988124,3.218426270330756
1204740,5862,2010-04-23 22:03:37+00:00,40.7407343159,-74.005001058,191524,61,0.3208738502990064,1.1733086730199729
1204741,5862,2010-04-23 16:49:25+00:00,40.7419187768,-73.9902992264,209832,67,1.562621683807101,1.041775579606233
1204742,5862,2010-04-23 16:02:02+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204743,5862,2010-04-23 11:57:28+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204744,5862,2010-04-22 23:51:47+00:00,40.7398336784,-73.989346129,77440,80,1.6431739869017492,1.2733234687402313
1204745,5862,2010-04-22 22:35:25+00:00,40.7385454,-73.9948406,151109,89,1.179105459004432,1.4163853293616948
1204746,5862,2010-04-22 16:52:39+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204747,5862,2010-04-22 12:55:38+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204749,5862,2010-04-21 17:48:20+00:00,40.7411908833,-73.9909307667,529017,67,1.5092966611876135,1.1226073635250975
1204750,5862,2010-04-21 12:59:51+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204751,5862,2010-04-21 12:56:55+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1204753,5862,2010-04-20 16:46:51+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204757,5862,2010-04-19 22:57:31+00:00,40.7396668361,-73.988591051,942732,80,1.7069560223799822,1.2918511194364874
1204758,5862,2010-04-19 17:30:21+00:00,40.74361848,-73.98414129,579787,58,2.082683396960181,0.8530253424107606
1204759,5862,2010-04-19 13:28:05+00:00,40.7418352819,-73.9902806282,257313,67,1.564194490322248,1.051047598235984
1204760,5862,2010-04-19 13:24:25+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
1306418,6798,2010-03-07 23:55:49+00:00,40.7500602252,-74.0038024792,13590,2,0.4220516551328359,0.1376758656354079
1306419,6798,2010-03-07 23:55:42+00:00,40.7506778833,-74.00372895,109974,2,0.4282573955284373,0.0690854982666557
1306420,6798,2010-03-07 23:55:31+00:00,40.75022006,-74.00358116,332301,2,0.4407414944162967,0.1199263579157797
1306421,6798,2010-03-07 23:55:25+00:00,40.7505986333,-74.00353435,443605,2,0.4446921706671366,0.0778861387313488
1306422,6798,2010-03-07 23:55:13+00:00,40.7497710031,-74.0026460695,391302,2,0.5197152568761747,0.1697937129139727
1306423,6798,2010-03-07 23:55:05+00:00,40.7506073167,-74.00341465,568981,2,0.4548009589985142,0.0769218550608909
1306424,6798,2010-03-07 23:54:51+00:00,40.74878785,-74.0052502333,590361,13,0.2997913421416102,0.2789719452319253
1306425,6798,2010-03-07 23:35:54+00:00,40.7454905839,-74.0081414096,195689,36,0.0556232193668639,0.6451301258391869
1306426,6798,2010-03-07 23:35:44+00:00,40.74576687,-74.0082485,411385,36,0.0465783870109225,0.6144488322853313
1306427,6798,2010-03-07 23:34:22+00:00,40.74358665,-74.0079350833,88485,48,0.0730512064705309,0.856560030655948
1306428,6798,2010-03-07 23:34:12+00:00,40.7432578047,-74.007307291,88478,48,0.1260754133031171,0.893077956507413
1306429,6798,2010-03-07 23:34:05+00:00,40.7433634766,-74.0073609352,88482,48,0.1215443882804718,0.8813432030101315
1306436,6798,2010-03-07 22:37:05+00:00,40.7204757809,-73.9969526046,482021,208,1.000981977581472,3.4229927367520943
1306437,6798,2010-03-07 22:32:08+00:00,40.7197216513,-73.9950467613,255621,209,1.1620190741480108,3.506737698816432
1306438,6798,2010-03-07 22:32:00+00:00,40.7203718187,-73.9934268594,75793,210,1.2988728824348248,3.434537583933023
1306439,6798,2010-03-07 22:31:48+00:00,40.7204767607,-73.9944950748,319989,209,1.208617727143756,3.4228839314223203
1306440,6798,2010-03-07 22:31:35+00:00,40.72026795,-73.9951092,469020,209,1.1567341356930376,3.4460720478710005
1306441,6798,2010-03-07 22:31:28+00:00,40.720933174,-73.9948899791,416248,197,1.1752443847230196,3.372199913023341
1306442,6798,2010-03-07 22:31:17+00:00,40.7204767607,-73.9944950748,319989,209,1.208617727143756,3.4228839314223203
1306443,6798,2010-03-07 22:17:31+00:00,40.7211605609,-73.9946097136,70903,197,1.1989196693123083,3.346948934342356
1306444,6798,2010-03-07 22:17:23+00:00,40.7211888643,-73.994469807,102764,197,1.2107396912754222,3.34380588359608
1306445,6798,2010-03-07 22:17:12+00:00,40.72266453,-73.98833566,655864,188,1.728967745241655,3.1799353667383654
1306446,6798,2010-03-07 20:18:07+00:00,40.7217785379,-73.9956343174,280983,197,1.1123418798264977,3.278323498140758
1306447,6798,2010-03-07 20:16:31+00:00,40.7204416333,-73.9968222,486777,208,1.0120003302847247,3.426784776800547
1306448,6798,2010-03-07 20:16:20+00:00,40.7246609998,-73.9958113432,195580,173,1.0973379874319642,2.958230249697291
1306449,6798,2010-03-07 19:45:48+00:00,40.7290823667,-73.9940491167,530480,150,1.2461360413810385,2.4672435026141804
1306450,6798,2010-03-07 19:45:13+00:00,40.72949981,-73.99341732,334629,150,1.2995013100078228,2.420886975598118
1306451,6798,2010-03-07 19:44:53+00:00,40.7297300667,-73.9930425667,299146,138,1.3311552104274451,2.3953172717951823
1306452,6798,2010-03-07 19:44:21+00:00,40.7311044157,-73.9933598042,64055,138,1.3043288096907433,2.242697601009068
1306453,6798,2010-03-07 19:44:10+00:00,40.7300800153,-73.9916110039,864730,139,1.4520830524788024,2.356455937906817
1306454,6798,2010-03-07 19:43:58+00:00,40.7304217333,-73.9927794167,628388,138,1.3533715619444002,2.318508599091031
1306455,6798,2010-03-07 19:43:24+00:00,40.7306572587,-73.9929306507,31820,138,1.3405910334857214,2.292353808878396
1306456,6798,2010-03-07 19:43:16+00:00,40.7305759571,-73.9924371243,444082,138,1.382284221469037,2.3013822462378197
1306457,6798,2010-03-07 19:43:10+00:00,40.7311018304,-73.9934157251,84734,138,1.2996048758075065,2.242984695249169
1306458,6798,2010-03-07 19:42:38+00:00,40.7311531963,-73.9934563637,183544,138,1.2961708851231508,2.237280578088717
1306459,6798,2010-03-07 19:42:21+00:00,40.7316075244,-73.994546883,106975,125,1.2040398548452391,2.1868280244370752
1306460,6798,2010-03-07 19:42:03+00:00,40.7311415665,-73.9934768261,297981,138,1.2944425263106192,2.2385720524318966
1306461,6798,2010-03-07 19:41:50+00:00,40.73201274,-73.99534672,605561,125,1.1364662924719953,2.1418293476496784
1306462,6798,2010-03-07 19:41:26+00:00,40.73196935,-73.9946298,578977,125,1.1970289116871071,2.146647752092842
1306463,6798,2010-03-07 19:41:16+00:00,40.7320393706,-73.9962297678,85697,125,1.0618703758509973,2.1388720532940586
1306464,6798,2010-03-07 19:39:24+00:00,40.739803657,-73.9908470939,532405,79,1.5163954548844685,1.2766573116510078
1306465,6798,2010-03-07 19:37:47+00:00,40.74605637,-73.98655152,279701,33,1.879045902763348,0.5823001468433612
1306466,6798,2010-03-07 19:37:36+00:00,40.74631077,-73.98649948,433668,33,1.883433882101748,0.5540492799584225
1306467,6798,2010-03-07 19:37:27+00:00,40.74647414,-73.9862414,543982,33,1.9052258691241173,0.5359072033463104
1306468,6798,2010-03-07 19:37:19+00:00,40.7475170623,-73.9867722988,162016,33,1.8603588231871184,0.4200917032411543
1306469,6798,2010-03-07 19:37:10+00:00,40.7465293915,-73.9860248415,383029,33,1.9235141025552545,0.5297715789049192
1306470,6798,2010-03-07 19:36:22+00:00,40.7483059742,-73.9851623813,345731,21,1.996301494188387,0.332483795361553
1306471,6798,2010-03-07 19:35:52+00:00,40.7491239097,-73.9838168291,188530,22,2.1099134783134588,0.2416528319248729
1306472,6798,2010-03-07 19:35:45+00:00,40.7483542507,-73.9847445488,45616,21,2.0315878282799598,0.3271227360689053
1306473,6798,2010-03-07 19:35:35+00:00,40.74878615,-73.9851945,374125,21,1.9935745879611664,0.279160728624965
1306474,6798,2010-03-07 19:35:27+00:00,40.74881529,-73.98458796,544093,22,2.0447983134827385,0.2759247591453612
1306475,6798,2010-03-07 19:35:20+00:00,40.7491964,-73.9846053167,54084,22,2.043320808956521,0.233602852069499
1306476,6798,2010-03-07 19:35:11+00:00,40.7492849768,-73.9843425018,299102,22,2.0655136532330647,0.2237664813321215
1306477,6798,2010-03-07 19:34:40+00:00,40.75084722,-73.98277109,468857,10,2.1981729399572894,0.050280811245714
1306582,6798,2010-03-06 00:05:03+00:00,40.750613794,-73.993434906,11875,6,1.2976053181993767,0.0762025567859286
1306583,6798,2010-03-06 00:00:51+00:00,40.74885705,-73.987136,425387,20,1.8296055590277704,0.2712873505573641
1306584,6798,2010-03-06 00:00:40+00:00,40.7464118,-73.98628079,404831,33,1.901900894023104,0.5428299986323701
1306585,6798,2010-03-05 23:55:47+00:00,40.7484436586,-73.9857316017,12313,21,1.9482242947067896,0.3171940739068203
1306598,6798,2010-03-05 23:26:40+00:00,40.741388197,-73.9894545078,12973,68,1.6339817163603447,1.1006958920989496
1306599,6798,2010-03-05 23:26:23+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
1306600,6798,2010-03-05 23:16:00+00:00,40.7232217282,-73.9966694231,524611,185,1.0248657577125448,3.1180593109647536
1306601,6798,2010-03-05 22:55:50+00:00,40.721437025,-73.9978015423,15998,196,0.9292421833776666,3.3162480038975883
1306602,6798,2010-03-05 22:55:43+00:00,40.7216335218,-73.9976287357,223336,196,0.9438395623510027,3.2944273232470325
1306603,6798,2010-03-05 22:55:35+00:00,40.7208950559,-73.9954394775,285009,197,1.1288184335875513,3.376432871510579
1306604,6798,2010-03-05 22:55:29+00:00,40.7211921751,-73.9950782514,624853,197,1.1593329442313067,3.343438224146096
1306605,6798,2010-03-05 22:55:23+00:00,40.722018409,-73.9975225925,88556,196,0.9528019176662194,3.251686163585859
1306606,6798,2010-03-05 22:55:10+00:00,40.72248548,-73.99709987,232052,184,0.9885098480646616,3.199818609500637
1306607,6798,2010-03-05 22:55:03+00:00,40.7221607051,-73.9974153042,163887,196,0.9618644080769988,3.2358843894344003
1306608,6798,2010-03-05 22:54:58+00:00,40.721437025,-73.9978015423,15998,196,0.9292421833776666,3.3162480038975883
1306609,6798,2010-03-05 22:54:47+00:00,40.7226490333,-73.9958815167,73645,185,1.0914422919969655,3.181656252817173
1306610,6798,2010-03-05 22:54:36+00:00,40.7216888333,-73.9974959333,595489,196,0.9550590021398644,3.2882850623849604
1306611,6798,2010-03-05 22:54:30+00:00,40.7217578412,-73.9974763636,122879,196,0.9567114206569394,3.280621836329374
1306612,6798,2010-03-05 22:54:00+00:00,40.72243338,-73.99700552,293327,184,0.9964819812764852,3.205604238806504
1306613,6798,2010-03-05 22:53:54+00:00,40.72237312,-73.99704051,303045,184,0.9935266719817726,3.21229602419106
1306614,6798,2010-03-05 22:53:46+00:00,40.7215299466,-73.9973440086,518873,196,0.9678971313300186,3.305929196970968
1306615,6798,2010-03-05 22:53:39+00:00,40.7217785379,-73.9956343174,280983,197,1.1123418798264977,3.278323498140758
1306616,6798,2010-03-05 22:53:26+00:00,40.72229599,-73.99702954,546229,196,0.9944546447678368,3.220861198445132
1306617,6798,2010-03-05 22:53:15+00:00,40.7223355255,-73.9969271421,381947,196,1.0031053755796642,3.21647083871974
1306618,6798,2010-03-05 22:27:31+00:00,40.7216599667,-73.9952690833,589294,197,1.1432017983825973,3.291490655938265
1306619,6798,2010-03-05 22:27:23+00:00,40.7221954478,-73.9967273208,360301,197,1.019989870408148,3.2320262632649244
1306620,6798,2010-03-05 22:27:08+00:00,40.72237122,-73.99650418,236996,185,1.038839734581595,3.212507016427031
1306621,6798,2010-03-05 22:27:02+00:00,40.7223066,-73.99594521,280072,197,1.0860666100793093,3.219682973392608
1306622,6798,2010-03-05 22:26:54+00:00,40.7215857667,-73.99541595,34982,197,1.1307945618144817,3.2997304569378625
1306623,6798,2010-03-05 22:26:34+00:00,40.7221283833,-73.99686905,588944,196,1.0080165435782382,3.239473678168968
1306624,6798,2010-03-05 22:26:07+00:00,40.7205669723,-73.9966642857,285734,197,1.0253405335947243,3.412866067682323
1306625,6798,2010-03-05 22:25:50+00:00,40.72228965,-73.9965398167,65193,197,1.0358301531527203,3.221565246212664
1306626,6798,2010-03-05 22:25:42+00:00,40.7211584667,-73.9963159333,72224,197,1.0547633198162816,3.347181492157468
1306627,6798,2010-03-05 22:24:47+00:00,40.7219582942,-73.9968764033,39886,196,1.0073978457686168,3.2583618242390364
1306628,6798,2010-03-05 22:24:37+00:00,40.7222306667,-73.9960527333,373051,197,1.0769834797716191,3.228115255755064
1306629,6798,2010-03-05 22:23:32+00:00,40.721437025,-73.9978015423,15998,196,0.9292421833776666,3.3162480038975883
1306630,6798,2010-03-05 22:23:24+00:00,40.72218954,-73.99643075,226005,197,1.0450464731607394,3.232682315840777
1306631,6798,2010-03-05 22:23:18+00:00,40.7216930268,-73.9952766258,495228,197,1.1425639813857105,3.287819380365391
1306632,6798,2010-03-05 22:23:07+00:00,40.7247434934,-73.9941715771,505637,174,1.2358710040352043,2.9490694516991307
1306633,6798,2010-03-05 22:22:59+00:00,40.7221114423,-73.9962791126,163897,197,1.0578591678342335,3.2413549514945834
1306634,6798,2010-03-05 22:22:51+00:00,40.7220583018,-73.9964995266,314940,197,1.0392377543345122,3.2472561264290585
1306635,6798,2010-03-05 22:22:42+00:00,40.7221607051,-73.9974153042,163887,196,0.9618644080769988,3.2358843894344003
1306636,6798,2010-03-05 22:22:31+00:00,40.7219426,-73.99651849,570602,197,1.0376373785109654,3.2601046421939546
1306637,6798,2010-03-05 22:22:23+00:00,40.7219729333,-73.99616375,405144,197,1.0676080849396767,3.256736173592496
1306638,6798,2010-03-05 22:22:13+00:00,40.7217785379,-73.9956343174,280983,197,1.1123418798264977,3.278323498140758
1306639,6798,2010-03-05 22:22:06+00:00,40.7219467936,-73.9963760408,59399,197,1.0496725277006735,3.259638949047904
1306640,6798,2010-03-05 22:20:51+00:00,40.7200849775,-73.9959093211,82655,209,1.08913497727309,3.466390870097836
1306641,6798,2010-03-05 21:24:05+00:00,40.7203280306,-73.9976080522,27248,208,0.9456055474895068,3.439400187036837
1306642,6798,2010-03-05 21:23:56+00:00,40.72024232,-73.99756425,462951,208,0.9493076046956872,3.448918221044212
1306643,6798,2010-03-05 21:23:49+00:00,40.7200424957,-73.9959615469,398612,209,1.084723102889802,3.471108410302771
